Timestamp,Power
15.08.2017 05:15 - 15.08.2017 05:30,50.364
15.08.2017 05:30 - 15.08.2017 05:45,66.130
15.08.2017 05:45 - 15.08.2017 06:00,33.652
15.08.2017 06:00 - 15.08.2017 06:15,74.892
15.08.2017 06:15 - 15.08.2017 06:30,6.337
15.08.2017 06:30 - 15.08.2017 06:45,81.922
15.08.2017 06:45 - 15.08.2017 07:00,61.611
15.08.2017 07:00 - 15.08.2017 07:15,76.059
15.08.2017 07:15 - 15.08.2017 07:30,10.331
15.08.2017 07:30 - 15.08.2017 07:45,51.657
15.08.2017 07:45 - 15.08.2017 08:00,49.914
15.08.2017 08:00 - 15.08.2017 08:15,27.198
15.08.2017 08:15 - 15.08.2017 08:30,86.490
15.08.2017 08:30 - 15.08.2017 08:45,46.189
15.08.2017 08:45 - 15.08.2017 09:00,73.882
15.08.2017 09:00 - 15.08.2017 09:15,79.004
15.08.2017 09:15 - 15.08.2017 09:30,8.252
15.08.2017 09:30 - 15.08.2017 09:45,33.291
15.08.2017 09:45 - 15.08.2017 10:00,26.887
15.08.2017 10:00 - 15.08.2017 10:15,3.720
15.08.2017 10:15 - 15.08.2017 10:30,85.261
15.08.2017 10:30 - 15.08.2017 10:45,21.799
15.08.2017 10:45 - 15.08.2017 11:00,96.221
15.08.2017 11:00 - 15.08.2017 11:15,2.582
15.08.2017 11:15 - 15.08.2017 11:30,15.056
15.08.2017 11:30 - 15.08.2017 11:45,39.253
15.08.2017 11:45 - 15.08.2017 12:00,7.414
15.08.2017 12:00 - 15.08.2017 12:15,13.846
15.08.2017 12:15 - 15.08.2017 12:30,19.499
15.08.2017 12:30 - 15.08.2017 12:45,3.960
15.08.2017 12:45 - 15.08.2017 13:00,91.651
15.08.2017 13:00 - 15.08.2017 13:15,76.159
15.08.2017 13:15 - 15.08.2017 13:30,80.768
15.08.2017 13:30 - 15.08.2017 13:45,9.446
15.08.2017 13:45 - 15.08.2017 14:00,43.696
15.08.2017 14:00 - 15.08.2017 14:15,42.570
15.08.2017 14:15 - 15.08.2017 14:30,83.914
15.08.2017 14:30 - 15.08.2017 14:45,2.529
15.08.2017 14:45 - 15.08.2017 15:00,99.402
15.08.2017 15:00 - 15.08.2017 15:15,22.322
15.08.2017 15:15 - 15.08.2017 15:30,74.783
15.08.2017 15:30 - 15.08.2017 15:45,29.404
15.08.2017 15:45 - 15.08.2017 16:00,1.228
15.08.2017 16:00 - 15.08.2017 16:15,3.112
15.08.2017 16:15 - 15.08.2017 16:30,50.567
15.08.2017 16:30 - 15.08.2017 16:45,92.428
15.08.2017 16:45 - 15.08.2017 17:00,64.935
15.08.2017 17:00 - 15.08.2017 17:15,96.355
15.08.2017 17:15 - 15.08.2017 17:30,30.213
15.08.2017 17:30 - 15.08.2017 17:45,89.367
15.08.2017 17:45 - 15.08.2017 18:00,69.051
15.08.2017 18:00 - 15.08.2017 18:15,40.127
15.08.2017 18:15 - 15.08.2017 18:30,72.712
15.08.2017 18:30 - 15.08.2017 18:45,20.946
15.08.2017 18:45 - 15.08.2017 19:00,79.401
15.08.2017 19:00 - 15.08.2017 19:15,10.718
15.08.2017 19:15 - 15.08.2017 19:30,90.725
15.08.2017 19:30 - 15.08.2017 19:45,20.868
15.08.2017 19:45 - 15.08.2017 20:00,69.515
15.08.2017 20:00 - 15.08.2017 20:15,84.274
15.08.2017 20:15 - 15.08.2017 20:30,10.109
15.08.2017 20:30 - 15.08.2017 20:45,40.345
15.08.2017 20:45 - 15.08.2017 21:00,87.556
15.08.2017 21:00 - 15.08.2017 21:15,90.258
15.08.2017 21:15 - 15.08.2017 21:30,13.524
15.08.2017 21:30 - 15.08.2017 21:45,18.955
15.08.2017 21:45 - 15.08.2017 22:00,59.413
15.08.2017 22:00 - 15.08.2017 22:15,24.781
15.08.2017 22:15 - 15.08.2017 22:30,3.447
15.08.2017 22:30 - 15.08.2017 22:45,15.126
15.08.2017 22:45 - 15.08.2017 23:00,45.440
15.08.2017 23:00 - 15.08.2017 23:15,52.984
15.08.2017 23:15 - 15.08.2017 23:30,2.033
15.08.2017 23:30 - 15.08.2017 23:45,42.278
15.08.2017 23:45 - 16.08.2017 00:00,69.264
16.08.2017 00:00 - 16.08.2017 00:15,95.823
16.08.2017 00:15 - 16.08.2017 00:30,56.475
16.08.2017 00:30 - 16.08.2017 00:45,44.512
16.08.2017 00:45 - 16.08.2017 01:00,28.119
16.08.2017 01:00 - 16.08.2017 01:15,95.150
16.08.2017 01:15 - 16.08.2017 01:30,1.444
16.08.2017 01:30 - 16.08.2017 01:45,91.793
16.08.2017 01:45 - 16.08.2017 02:00,84.168
16.08.2017 02:00 - 16.08.2017 02:15,95.590
16.08.2017 02:15 - 16.08.2017 02:30,71.035
16.08.2017 02:30 - 16.08.2017 02:45,70.572
16.08.2017 02:45 - 16.08.2017 03:00,35.044
16.08.2017 03:00 - 16.08.2017 03:15,20.144
16.08.2017 03:15 - 16.08.2017 03:30,85.734
16.08.2017 03:30 - 16.08.2017 03:45,96.127
16.08.2017 03:45 - 16.08.2017 04:00,6.153
16.08.2017 04:00 - 16.08.2017 04:15,32.998
16.08.2017 04:15 - 16.08.2017 04:30,39.035
16.08.2017 04:30 - 16.08.2017 04:45,35.618
16.08.2017 04:45 - 16.08.2017 05:00,35.353
16.08.2017 05:00 - 16.08.2017 05:15,91.362
16.08.2017 05:15 - 16.08.2017 05:30,55.261
16.08.2017 05:30 - 16.08.2017 05:45,71.847
16.08.2017 05:45 - 16.08.2017 06:00,54.554
16.08.2017 06:00 - 16.08.2017 06:15,5.313
16.08.2017 06:15 - 16.08.2017 06:30,5.691
16.08.2017 06:30 - 16.08.2017 06:45,47.559
16.08.2017 06:45 - 16.08.2017 07:00,79.198
16.08.2017 07:00 - 16.08.2017 07:15,35.517
16.08.2017 07:15 - 16.08.2017 07:30,77.755
16.08.2017 07:30 - 16.08.2017 07:45,89.502
16.08.2017 07:45 - 16.08.2017 08:00,21.024
16.08.2017 08:00 - 16.08.2017 08:15,38.458
16.08.2017 08:15 - 16.08.2017 08:30,51.259
16.08.2017 08:30 - 16.08.2017 08:45,34.201
16.08.2017 08:45 - 16.08.2017 09:00,67.857
16.08.2017 09:00 - 16.08.2017 09:15,84.698
16.08.2017 09:15 - 16.08.2017 09:30,8.602
16.08.2017 09:30 - 16.08.2017 09:45,6.270
16.08.2017 09:45 - 16.08.2017 10:00,9.338
16.08.2017 10:00 - 16.08.2017 10:15,73.900
16.08.2017 10:15 - 16.08.2017 10:30,98.937
16.08.2017 10:30 - 16.08.2017 10:45,45.523
16.08.2017 10:45 - 16.08.2017 11:00,48.129
16.08.2017 11:00 - 16.08.2017 11:15,45.713
16.08.2017 11:15 - 16.08.2017 11:30,89.497
16.08.2017 11:30 - 16.08.2017 11:45,66.215
16.08.2017 11:45 - 16.08.2017 12:00,47.493
16.08.2017 12:00 - 16.08.2017 12:15,46.016
16.08.2017 12:15 - 16.08.2017 12:30,10.089
16.08.2017 12:30 - 16.08.2017 12:45,21.913
16.08.2017 12:45 - 16.08.2017 13:00,88.142
16.08.2017 13:00 - 16.08.2017 13:15,81.159
16.08.2017 13:15 - 16.08.2017 13:30,26.553
16.08.2017 13:30 - 16.08.2017 13:45,88.071
16.08.2017 13:45 - 16.08.2017 14:00,16.913
16.08.2017 14:00 - 16.08.2017 14:15,40.913
16.08.2017 14:15 - 16.08.2017 14:30,15.668
16.08.2017 14:30 - 16.08.2017 14:45,68.862
16.08.2017 14:45 - 16.08.2017 15:00,81.327
16.08.2017 15:00 - 16.08.2017 15:15,29.986
16.08.2017 15:15 - 16.08.2017 15:30,6.781
16.08.2017 15:30 - 16.08.2017 15:45,21.079
16.08.2017 15:45 - 16.08.2017 16:00,72.036
16.08.2017 16:00 - 16.08.2017 16:15,61.257
16.08.2017 16:15 - 16.08.2017 16:30,0.481
16.08.2017 16:30 - 16.08.2017 16:45,73.216
16.08.2017 16:45 - 16.08.2017 17:00,77.902
16.08.2017 17:00 - 16.08.2017 17:15,5.295
16.08.2017 17:15 - 16.08.2017 17:30,59.745
16.08.2017 17:30 - 16.08.2017 17:45,56.529
16.08.2017 17:45 - 16.08.2017 18:00,95.062
16.08.2017 18:00 - 16.08.2017 18:15,76.137
16.08.2017 18:15 - 16.08.2017 18:30,67.390
16.08.2017 18:30 - 16.08.2017 18:45,59.424
16.08.2017 18:45 - 16.08.2017 19:00,67.439
16.08.2017 19:00 - 16.08.2017 19:15,47.972
16.08.2017 19:15 - 16.08.2017 19:30,1.722
16.08.2017 19:30 - 16.08.2017 19:45,61.678
16.08.2017 19:45 - 16.08.2017 20:00,69.585
16.08.2017 20:00 - 16.08.2017 20:15,60.757
16.08.2017 20:15 - 16.08.2017 20:30,9.716
16.08.2017 20:30 - 16.08.2017 20:45,56.927
16.08.2017 20:45 - 16.08.2017 21:00,90.725
16.08.2017 21:00 - 16.08.2017 21:15,96.768
16.08.2017 21:15 - 16.08.2017 21:30,89.128
16.08.2017 21:30 - 16.08.2017 21:45,20.437
16.08.2017 21:45 - 16.08.2017 22:00,47.094
16.08.2017 22:00 - 16.08.2017 22:15,73.724
16.08.2017 22:15 - 16.08.2017 22:30,85.417
16.08.2017 22:30 - 16.08.2017 22:45,8.181
16.08.2017 22:45 - 16.08.2017 23:00,28.447
16.08.2017 23:00 - 16.08.2017 23:15,95.449
16.08.2017 23:15 - 16.08.2017 23:30,83.298
16.08.2017 23:30 - 16.08.2017 23:45,65.887
16.08.2017 23:45 - 17.08.2017 00:00,60.071
17.08.2017 00:00 - 17.08.2017 00:15,19.460
17.08.2017 00:15 - 17.08.2017 00:30,80.343
17.08.2017 00:30 - 17.08.2017 00:45,83.391
17.08.2017 00:45 - 17.08.2017 01:00,74.831
17.08.2017 01:00 - 17.08.2017 01:15,93.090
17.08.2017 01:15 - 17.08.2017 01:30,25.834
17.08.2017 01:30 - 17.08.2017 01:45,72.449
17.08.2017 01:45 - 17.08.2017 02:00,47.669
17.08.2017 02:00 - 17.08.2017 02:15,9.726
17.08.2017 02:15 - 17.08.2017 02:30,85.992
17.08.2017 02:30 - 17.08.2017 02:45,11.192
17.08.2017 02:45 - 17.08.2017 03:00,27.229
17.08.2017 03:00 - 17.08.2017 03:15,41.107
17.08.2017 03:15 - 17.08.2017 03:30,7.648
17.08.2017 03:30 - 17.08.2017 03:45,94.778
17.08.2017 03:45 - 17.08.2017 04:00,1.327
17.08.2017 04:00 - 17.08.2017 04:15,2.924
17.08.2017 04:15 - 17.08.2017 04:30,37.880
17.08.2017 04:30 - 17.08.2017 04:45,84.445
17.08.2017 04:45 - 17.08.2017 05:00,36.383
17.08.2017 05:00 - 17.08.2017 05:15,40.129
17.08.2017 05:15 - 17.08.2017 05:30,59.722
17.08.2017 05:30 - 17.08.2017 05:45,29.174
17.08.2017 05:45 - 17.08.2017 06:00,25.643
17.08.2017 06:00 - 17.08.2017 06:15,50.936
17.08.2017 06:15 - 17.08.2017 06:30,45.517
17.08.2017 06:30 - 17.08.2017 06:45,5.565
17.08.2017 06:45 - 17.08.2017 07:00,14.794
17.08.2017 07:00 - 17.08.2017 07:15,65.988
17.08.2017 07:15 - 17.08.2017 07:30,37.058
17.08.2017 07:30 - 17.08.2017 07:45,78.644
17.08.2017 07:45 - 17.08.2017 08:00,51.515
17.08.2017 08:00 - 17.08.2017 08:15,45.005
17.08.2017 08:15 - 17.08.2017 08:30,16.183
17.08.2017 08:30 - 17.08.2017 08:45,28.346
17.08.2017 08:45 - 17.08.2017 09:00,87.675
17.08.2017 09:00 - 17.08.2017 09:15,7.606
17.08.2017 09:15 - 17.08.2017 09:30,63.795
17.08.2017 09:30 - 17.08.2017 09:45,31.989
17.08.2017 09:45 - 17.08.2017 10:00,2.312
17.08.2017 10:00 - 17.08.2017 10:15,84.229
17.08.2017 10:15 - 17.08.2017 10:30,17.149
17.08.2017 10:30 - 17.08.2017 10:45,53.878
17.08.2017 10:45 - 17.08.2017 11:00,49.039
17.08.2017 11:00 - 17.08.2017 11:15,37.843
17.08.2017 11:15 - 17.08.2017 11:30,52.333
17.08.2017 11:30 - 17.08.2017 11:45,77.505
17.08.2017 11:45 - 17.08.2017 12:00,73.316
17.08.2017 12:00 - 17.08.2017 12:15,17.678
17.08.2017 12:15 - 17.08.2017 12:30,46.642
17.08.2017 12:30 - 17.08.2017 12:45,91.866
17.08.2017 12:45 - 17.08.2017 13:00,85.356
17.08.2017 13:00 - 17.08.2017 13:15,31.247
17.08.2017 13:15 - 17.08.2017 13:30,4.712
17.08.2017 13:30 - 17.08.2017 13:45,83.692
17.08.2017 13:45 - 17.08.2017 14:00,4.305
17.08.2017 14:00 - 17.08.2017 14:15,54.926
17.08.2017 14:15 - 17.08.2017 14:30,38.707
17.08.2017 14:30 - 17.08.2017 14:45,61.227
17.08.2017 14:45 - 17.08.2017 15:00,85.350
17.08.2017 15:00 - 17.08.2017 15:15,90.447
17.08.2017 15:15 - 17.08.2017 15:30,69.682
17.08.2017 15:30 - 17.08.2017 15:45,73.321
17.08.2017 15:45 - 17.08.2017 16:00,68.711
17.08.2017 16:00 - 17.08.2017 16:15,18.360
17.08.2017 16:15 - 17.08.2017 16:30,41.350
17.08.2017 16:30 - 17.08.2017 16:45,26.478
17.08.2017 16:45 - 17.08.2017 17:00,1.907
17.08.2017 17:00 - 17.08.2017 17:15,52.962
17.08.2017 17:15 - 17.08.2017 17:30,30.571
17.08.2017 17:30 - 17.08.2017 17:45,25.258
17.08.2017 17:45 - 17.08.2017 18:00,47.559
17.08.2017 18:00 - 17.08.2017 18:15,92.830
17.08.2017 18:15 - 17.08.2017 18:30,93.047
17.08.2017 18:30 - 17.08.2017 18:45,55.069
17.08.2017 18:45 - 17.08.2017 19:00,56.606
17.08.2017 19:00 - 17.08.2017 19:15,26.668
17.08.2017 19:15 - 17.08.2017 19:30,85.782
17.08.2017 19:30 - 17.08.2017 19:45,58.194
17.08.2017 19:45 - 17.08.2017 20:00,89.575
17.08.2017 20:00 - 17.08.2017 20:15,89.374
17.08.2017 20:15 - 17.08.2017 20:30,80.780
17.08.2017 20:30 - 17.08.2017 20:45,91.459
17.08.2017 20:45 - 17.08.2017 21:00,40.024
17.08.2017 21:00 - 17.08.2017 21:15,33.014
17.08.2017 21:15 - 17.08.2017 21:30,7.185
17.08.2017 21:30 - 17.08.2017 21:45,93.617
17.08.2017 21:45 - 17.08.2017 22:00,54.003
17.08.2017 22:00 - 17.08.2017 22:15,62.419
17.08.2017 22:15 - 17.08.2017 22:30,77.211
17.08.2017 22:30 - 17.08.2017 22:45,33.203
17.08.2017 22:45 - 17.08.2017 23:00,63.325
17.08.2017 23:00 - 17.08.2017 23:15,46.117
17.08.2017 23:15 - 17.08.2017 23:30,73.784
17.08.2017 23:30 - 17.08.2017 23:45,95.416
17.08.2017 23:45 - 18.08.2017 00:00,26.046
18.08.2017 00:00 - 18.08.2017 00:15,86.007
18.08.2017 00:15 - 18.08.2017 00:30,80.690
18.08.2017 00:30 - 18.08.2017 00:45,3.225
18.08.2017 00:45 - 18.08.2017 01:00,16.838
18.08.2017 01:00 - 18.08.2017 01:15,74.914
18.08.2017 01:15 - 18.08.2017 01:30,0.073
18.08.2017 01:30 - 18.08.2017 01:45,74.217
18.08.2017 01:45 - 18.08.2017 02:00,50.379
18.08.2017 02:00 - 18.08.2017 02:15,33.204
18.08.2017 02:15 - 18.08.2017 02:30,11.469
18.08.2017 02:30 - 18.08.2017 02:45,75.531
18.08.2017 02:45 - 18.08.2017 03:00,72.569
18.08.2017 03:00 - 18.08.2017 03:15,49.397
18.08.2017 03:15 - 18.08.2017 03:30,90.848
18.08.2017 03:30 - 18.08.2017 03:45,64.491
18.08.2017 03:45 - 18.08.2017 04:00,65.095
18.08.2017 04:00 - 18.08.2017 04:15,72.402
18.08.2017 04:15 - 18.08.2017 04:30,16.417
18.08.2017 04:30 - 18.08.2017 04:45,4.057
18.08.2017 04:45 - 18.08.2017 05:00,61.101
18.08.2017 05:00 - 18.08.2017 05:15,86.483
18.08.2017 05:15 - 18.08.2017 05:30,76.149
18.08.2017 05:30 - 18.08.2017 05:45,58.334
18.08.2017 05:45 - 18.08.2017 06:00,62.000
18.08.2017 06:00 - 18.08.2017 06:15,37.346
18.08.2017 06:15 - 18.08.2017 06:30,50.049
18.08.2017 06:30 - 18.08.2017 06:45,74.760
18.08.2017 06:45 - 18.08.2017 07:00,79.914
18.08.2017 07:00 - 18.08.2017 07:15,43.722
18.08.2017 07:15 - 18.08.2017 07:30,45.831
18.08.2017 07:30 - 18.08.2017 07:45,79.389
18.08.2017 07:45 - 18.08.2017 08:00,85.036
18.08.2017 08:00 - 18.08.2017 08:15,16.023
18.08.2017 08:15 - 18.08.2017 08:30,82.979
18.08.2017 08:30 - 18.08.2017 08:45,30.877
18.08.2017 08:45 - 18.08.2017 09:00,44.399
18.08.2017 09:00 - 18.08.2017 09:15,17.695
18.08.2017 09:15 - 18.08.2017 09:30,33.073
18.08.2017 09:30 - 18.08.2017 09:45,94.966
18.08.2017 09:45 - 18.08.2017 10:00,3.721
18.08.2017 10:00 - 18.08.2017 10:15,91.423
18.08.2017 10:15 - 18.08.2017 10:30,37.926
18.08.2017 10:30 - 18.08.2017 10:45,12.830
18.08.2017 10:45 - 18.08.2017 11:00,81.751
18.08.2017 11:00 - 18.08.2017 11:15,12.803
18.08.2017 11:15 - 18.08.2017 11:30,96.233
18.08.2017 11:30 - 18.08.2017 11:45,72.322
18.08.2017 11:45 - 18.08.2017 12:00,6.420
18.08.2017 12:00 - 18.08.2017 12:15,7.367
18.08.2017 12:15 - 18.08.2017 12:30,88.744
18.08.2017 12:30 - 18.08.2017 12:45,91.777
18.08.2017 12:45 - 18.08.2017 13:00,44.862
18.08.2017 13:00 - 18.08.2017 13:15,96.768
18.08.2017 13:15 - 18.08.2017 13:30,95.077
18.08.2017 13:30 - 18.08.2017 13:45,9.065
18.08.2017 13:45 - 18.08.2017 14:00,86.713
18.08.2017 14:00 - 18.08.2017 14:15,10.885
18.08.2017 14:15 - 18.08.2017 14:30,20.647
18.08.2017 14:30 - 18.08.2017 14:45,51.480
18.08.2017 14:45 - 18.08.2017 15:00,34.321
18.08.2017 15:00 - 18.08.2017 15:15,22.847
18.08.2017 15:15 - 18.08.2017 15:30,79.255
18.08.2017 15:30 - 18.08.2017 15:45,53.052
18.08.2017 15:45 - 18.08.2017 16:00,18.079
18.08.2017 16:00 - 18.08.2017 16:15,17.448
18.08.2017 16:15 - 18.08.2017 16:30,97.592
18.08.2017 16:30 - 18.08.2017 16:45,61.999
18.08.2017 16:45 - 18.08.2017 17:00,34.371
18.08.2017 17:00 - 18.08.2017 17:15,12.726
18.08.2017 17:15 - 18.08.2017 17:30,89.099
18.08.2017 17:30 - 18.08.2017 17:45,79.995
18.08.2017 17:45 - 18.08.2017 18:00,31.255
18.08.2017 18:00 - 18.08.2017 18:15,31.982
18.08.2017 18:15 - 18.08.2017 18:30,84.539
18.08.2017 18:30 - 18.08.2017 18:45,58.499
18.08.2017 18:45 - 18.08.2017 19:00,93.940
18.08.2017 19:00 - 18.08.2017 19:15,47.118
18.08.2017 19:15 - 18.08.2017 19:30,61.213
18.08.2017 19:30 - 18.08.2017 19:45,33.018
18.08.2017 19:45 - 18.08.2017 20:00,99.379
18.08.2017 20:00 - 18.08.2017 20:15,86.411
18.08.2017 20:15 - 18.08.2017 20:30,37.315
18.08.2017 20:30 - 18.08.2017 20:45,95.474
18.08.2017 20:45 - 18.08.2017 21:00,22.405
18.08.2017 21:00 - 18.08.2017 21:15,64.510
18.08.2017 21:15 - 18.08.2017 21:30,82.058
18.08.2017 21:30 - 18.08.2017 21:45,25.731
18.08.2017 21:45 - 18.08.2017 22:00,22.681
18.08.2017 22:00 - 18.08.2017 22:15,5.769
18.08.2017 22:15 - 18.08.2017 22:30,36.917
18.08.2017 22:30 - 18.08.2017 22:45,50.759
18.08.2017 22:45 - 18.08.2017 23:00,97.161
18.08.2017 23:00 - 18.08.2017 23:15,89.294
18.08.2017 23:15 - 18.08.2017 23:30,90.158
18.08.2017 23:30 - 18.08.2017 23:45,40.842
18.08.2017 23:45 - 19.08.2017 00:00,22.852
19.08.2017 00:00 - 19.08.2017 00:15,19.010
19.08.2017 00:15 - 19.08.2017 00:30,32.356
19.08.2017 00:30 - 19.08.2017 00:45,89.299
19.08.2017 00:45 - 19.08.2017 01:00,14.470
19.08.2017 01:00 - 19.08.2017 01:15,3.485
19.08.2017 01:15 - 19.08.2017 01:30,8.042
19.08.2017 01:30 - 19.08.2017 01:45,34.893
19.08.2017 01:45 - 19.08.2017 02:00,98.520
19.08.2017 02:00 - 19.08.2017 02:15,47.533
19.08.2017 02:15 - 19.08.2017 02:30,80.067
19.08.2017 02:30 - 19.08.2017 02:45,85.451
19.08.2017 02:45 - 19.08.2017 03:00,85.775
19.08.2017 03:00 - 19.08.2017 03:15,30.179
19.08.2017 03:15 - 19.08.2017 03:30,11.379
19.08.2017 03:30 - 19.08.2017 03:45,21.925
19.08.2017 03:45 - 19.08.2017 04:00,38.485
19.08.2017 04:00 - 19.08.2017 04:15,68.253
19.08.2017 04:15 - 19.08.2017 04:30,2.612
19.08.2017 04:30 - 19.08.2017 04:45,22.474
19.08.2017 04:45 - 19.08.2017 05:00,51.807
19.08.2017 05:00 - 19.08.2017 05:15,23.005
19.08.2017 05:15 - 19.08.2017 05:30,98.732
19.08.2017 05:30 - 19.08.2017 05:45,64.438
19.08.2017 05:45 - 19.08.2017 06:00,95.123
19.08.2017 06:00 - 19.08.2017 06:15,31.505
19.08.2017 06:15 - 19.08.2017 06:30,82.359
19.08.2017 06:30 - 19.08.2017 06:45,60.293
19.08.2017 06:45 - 19.08.2017 07:00,15.600
19.08.2017 07:00 - 19.08.2017 07:15,90.217
19.08.2017 07:15 - 19.08.2017 07:30,91.643
19.08.2017 07:30 - 19.08.2017 07:45,4.523
19.08.2017 07:45 - 19.08.2017 08:00,40.533
19.08.2017 08:00 - 19.08.2017 08:15,98.603
19.08.2017 08:15 - 19.08.2017 08:30,41.515
19.08.2017 08:30 - 19.08.2017 08:45,41.096
19.08.2017 08:45 - 19.08.2017 09:00,3.817
19.08.2017 09:00 - 19.08.2017 09:15,64.282
19.08.2017 09:15 - 19.08.2017 09:30,71.956
19.08.2017 09:30 - 19.08.2017 09:45,28.311
19.08.2017 09:45 - 19.08.2017 10:00,96.135
19.08.2017 10:00 - 19.08.2017 10:15,14.854
19.08.2017 10:15 - 19.08.2017 10:30,96.338
19.08.2017 10:30 - 19.08.2017 10:45,56.587
19.08.2017 10:45 - 19.08.2017 11:00,75.247
19.08.2017 11:00 - 19.08.2017 11:15,94.335
19.08.2017 11:15 - 19.08.2017 11:30,36.253
19.08.2017 11:30 - 19.08.2017 11:45,43.372
19.08.2017 11:45 - 19.08.2017 12:00,52.725
19.08.2017 12:00 - 19.08.2017 12:15,5.759
19.08.2017 12:15 - 19.08.2017 12:30,3.876
19.08.2017 12:30 - 19.08.2017 12:45,76.362
19.08.2017 12:45 - 19.08.2017 13:00,7.534
19.08.2017 13:00 - 19.08.2017 13:15,74.772
19.08.2017 13:15 - 19.08.2017 13:30,62.017
19.08.2017 13:30 - 19.08.2017 13:45,62.014
19.08.2017 13:45 - 19.08.2017 14:00,13.645
19.08.2017 14:00 - 19.08.2017 14:15,78.447
19.08.2017 14:15 - 19.08.2017 14:30,83.943
19.08.2017 14:30 - 19.08.2017 14:45,50.647
19.08.2017 14:45 - 19.08.2017 15:00,15.509
19.08.2017 15:00 - 19.08.2017 15:15,95.288
19.08.2017 15:15 - 19.08.2017 15:30,0.484
19.08.2017 15:30 - 19.08.2017 15:45,97.296
19.08.2017 15:45 - 19.08.2017 16:00,67.612
19.08.2017 16:00 - 19.08.2017 16:15,58.085
19.08.2017 16:15 - 19.08.2017 16:30,20.663
19.08.2017 16:30 - 19.08.2017 16:45,63.858
19.08.2017 16:45 - 19.08.2017 17:00,14.829
19.08.2017 17:00 - 19.08.2017 17:15,0.925
19.08.2017 17:15 - 19.08.2017 17:30,53.260
19.08.2017 17:30 - 19.08.2017 17:45,24.098
19.08.2017 17:45 - 19.08.2017 18:00,86.230
19.08.2017 18:00 - 19.08.2017 18:15,54.424
19.08.2017 18:15 - 19.08.2017 18:30,97.717
19.08.2017 18:30 - 19.08.2017 18:45,48.432
19.08.2017 18:45 - 19.08.2017 19:00,15.803
19.08.2017 19:00 - 19.08.2017 19:15,73.365
19.08.2017 19:15 - 19.08.2017 19:30,78.499
19.08.2017 19:30 - 19.08.2017 19:45,75.285
19.08.2017 19:45 - 19.08.2017 20:00,8.222
19.08.2017 20:00 - 19.08.2017 20:15,96.677
19.08.2017 20:15 - 19.08.2017 20:30,39.708
19.08.2017 20:30 - 19.08.2017 20:45,41.287
19.08.2017 20:45 - 19.08.2017 21:00,25.530
19.08.2017 21:00 - 19.08.2017 21:15,78.812
19.08.2017 21:15 - 19.08.2017 21:30,27.845
19.08.2017 21:30 - 19.08.2017 21:45,90.615
19.08.2017 21:45 - 19.08.2017 22:00,62.785
19.08.2017 22:00 - 19.08.2017 22:15,38.159
19.08.2017 22:15 - 19.08.2017 22:30,61.011
19.08.2017 22:30 - 19.08.2017 22:45,38.498
19.08.2017 22:45 - 19.08.2017 23:00,31.065
19.08.2017 23:00 - 19.08.2017 23:15,74.745
19.08.2017 23:15 - 19.08.2017 23:30,73.986
19.08.2017 23:30 - 19.08.2017 23:45,52.580
19.08.2017 23:45 - 20.08.2017 00:00,44.926
20.08.2017 00:00 - 20.08.2017 00:15,54.476
20.08.2017 00:15 - 20.08.2017 00:30,39.232
20.08.2017 00:30 - 20.08.2017 00:45,15.599
20.08.2017 00:45 - 20.08.2017 01:00,37.677
20.08.2017 01:00 - 20.08.2017 01:15,72.624
20.08.2017 01:15 - 20.08.2017 01:30,41.257
20.08.2017 01:30 - 20.08.2017 01:45,85.354
20.08.2017 01:45 - 20.08.2017 02:00,11.161
20.08.2017 02:00 - 20.08.2017 02:15,84.576
20.08.2017 02:15 - 20.08.2017 02:30,96.545
20.08.2017 02:30 - 20.08.2017 02:45,56.475
20.08.2017 02:45 - 20.08.2017 03:00,52.487
20.08.2017 03:00 - 20.08.2017 03:15,2.265
20.08.2017 03:15 - 20.08.2017 03:30,39.275
20.08.2017 03:30 - 20.08.2017 03:45,42.188
20.08.2017 03:45 - 20.08.2017 04:00,66.908
20.08.2017 04:00 - 20.08.2017 04:15,15.138
20.08.2017 04:15 - 20.08.2017 04:30,64.688
20.08.2017 04:30 - 20.08.2017 04:45,4.380
20.08.2017 04:45 - 20.08.2017 05:00,38.315
20.08.2017 05:00 - 20.08.2017 05:15,44.110
20.08.2017 05:15 - 20.08.2017 05:30,34.406
20.08.2017 05:30 - 20.08.2017 05:45,43.842
20.08.2017 05:45 - 20.08.2017 06:00,94.006
20.08.2017 06:00 - 20.08.2017 06:15,9.449
20.08.2017 06:15 - 20.08.2017 06:30,0.023
20.08.2017 06:30 - 20.08.2017 06:45,43.191
20.08.2017 06:45 - 20.08.2017 07:00,2.400
20.08.2017 07:00 - 20.08.2017 07:15,6.320
20.08.2017 07:15 - 20.08.2017 07:30,22.195
20.08.2017 07:30 - 20.08.2017 07:45,49.775
20.08.2017 07:45 - 20.08.2017 08:00,17.358
20.08.2017 08:00 - 20.08.2017 08:15,21.918
20.08.2017 08:15 - 20.08.2017 08:30,19.941
20.08.2017 08:30 - 20.08.2017 08:45,35.790
20.08.2017 08:45 - 20.08.2017 09:00,14.535
20.08.2017 09:00 - 20.08.2017 09:15,42.510
20.08.2017 09:15 - 20.08.2017 09:30,14.390
20.08.2017 09:30 - 20.08.2017 09:45,61.540
20.08.2017 09:45 - 20.08.2017 10:00,60.399
